student_id,student_email,course,grade,subject,period,late,year,attendance,assignment_type,exam_score,task_score,estrato,edad
15,valentina.jimenez@estudiantescol.edu.co,1-A,2.49,Tecnología,4,0,2024,0.98,QUIZ,0,0,5,6
15,valentina.jimenez@estudiantescol.edu.co,1-A,1.96,Tecnología,4,0,2024,0.98,EXAMEN,1.96,0,5,6
15,valentina.jimenez@estudiantescol.edu.co,1-A,2.39,Tecnología,4,0,2024,0.98,TAREA,0,2.39,5,6
15,valentina.jimenez@estudiantescol.edu.co,1-A,2.48,Tecnología,4,0,2024,0.98,PROYECTO,0,2.48,5,6
15,valentina.jimenez@estudiantescol.edu.co,1-A,1.38,Tecnología,4,0,2024,0.98,PARTICIPACION,0,0,5,6
15,valentina.jimenez@estudiantescol.edu.co,1-A,2.24,Tecnología,4,1,2024,0.98,PROYECTO,0,2.24,5,6
15,valentina.jimenez@estudiantescol.edu.co,1-A,1.66,Tecnología,4,0,2024,0.98,EXAMEN,1.66,0,5,6
15,valentina.jimenez@estudiantescol.edu.co,1-A,0.25,Matemáticas,1,0,2024,0.98,TAREA,0,0.25,5,6
16,santiago.vargas@estudiantescol.edu.co,1-A,4.51,Matemáticas,1,0,2024,0.95,EXAMEN,4.51,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.82,Matemáticas,1,1,2024,0.95,EXAMEN,4.82,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.87,Matemáticas,1,0,2024,0.95,TAREA,0,4.87,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.74,Matemáticas,1,0,2024,0.95,PROYECTO,0,4.74,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.84,Matemáticas,1,1,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.76,Matemáticas,1,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.49,Matemáticas,1,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.75,Matemáticas,1,0,2024,0.95,PROYECTO,0,4.75,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.75,Matemáticas,1,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.93,Matemáticas,2,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.57,Matemáticas,2,1,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.72,Matemáticas,2,0,2024,0.95,PROYECTO,0,4.72,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.61,Matemáticas,2,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.47,Matemáticas,2,0,2024,0.95,PROYECTO,0,4.47,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.9,Matemáticas,2,0,2024,0.95,TAREA,0,4.9,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.66,Matemáticas,2,1,2024,0.95,EXAMEN,4.66,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.7,Matemáticas,3,0,2024,0.95,PROYECTO,0,4.7,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.87,Matemáticas,3,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.87,Matemáticas,3,0,2024,0.95,EXAMEN,4.87,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.83,Matemáticas,3,1,2024,0.95,PROYECTO,0,4.83,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.88,Matemáticas,3,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.88,Matemáticas,3,0,2024,0.95,TAREA,0,4.88,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.98,Matemáticas,3,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.47,Matemáticas,4,1,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,5.0,Matemáticas,4,0,2024,0.95,TAREA,0,5.0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.68,Matemáticas,4,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.95,Matemáticas,4,0,2024,0.95,TAREA,0,4.95,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.84,Matemáticas,4,0,2024,0.95,PROYECTO,0,4.84,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.86,Matemáticas,4,0,2024,0.95,EXAMEN,4.86,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.54,Matemáticas,4,0,2024,0.95,EXAMEN,4.54,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.78,Matemáticas,4,1,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.47,Inglés,1,0,2024,0.95,TAREA,0,4.47,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.59,Inglés,1,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.82,Inglés,1,1,2024,0.95,TAREA,0,4.82,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.52,Inglés,1,0,2024,0.95,EXAMEN,4.52,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.83,Inglés,1,1,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,5.0,Inglés,1,0,2024,0.95,PROYECTO,0,5.0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.88,Inglés,1,1,2024,0.95,PROYECTO,0,4.88,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.52,Inglés,2,0,2024,0.95,EXAMEN,4.52,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.56,Inglés,2,0,2024,0.95,PROYECTO,0,4.56,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.56,Inglés,2,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.66,Inglés,2,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.45,Inglés,2,1,2024,0.95,PROYECTO,0,4.45,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.86,Inglés,2,1,2024,0.95,TAREA,0,4.86,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.83,Inglés,2,0,2024,0.95,EXAMEN,4.83,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.86,Inglés,2,0,2024,0.95,TAREA,0,4.86,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.62,Inglés,3,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.62,Inglés,3,0,2024,0.95,TAREA,0,4.62,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.64,Inglés,3,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.94,Inglés,3,1,2024,0.95,TAREA,0,4.94,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.64,Inglés,3,0,2024,0.95,PROYECTO,0,4.64,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.53,Inglés,3,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.59,Inglés,3,1,2024,0.95,EXAMEN,4.59,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.87,Inglés,4,0,2024,0.95,PROYECTO,0,4.87,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.93,Inglés,4,1,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.71,Inglés,4,0,2024,0.95,TAREA,0,4.71,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.47,Inglés,4,0,2024,0.95,EXAMEN,4.47,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.71,Inglés,4,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.95,Inglés,4,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.96,Inglés,4,1,2024,0.95,EXAMEN,4.96,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.64,Primerología,1,0,2024,0.95,TAREA,0,4.64,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.73,Primerología,1,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.53,Primerología,1,1,2024,0.95,PROYECTO,0,4.53,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.47,Primerología,1,1,2024,0.95,EXAMEN,4.47,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.68,Primerología,1,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.92,Primerología,1,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.92,Primerología,1,0,2024,0.95,TAREA,0,4.92,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.71,Primerología,2,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.68,Primerología,2,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.63,Primerología,2,0,2024,0.95,PROYECTO,0,4.63,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.9,Primerología,2,0,2024,0.95,EXAMEN,4.9,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.77,Primerología,2,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.84,Primerología,2,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,5.0,Primerología,2,0,2024,0.95,TAREA,0,5.0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.55,Primerología,3,1,2024,0.95,EXAMEN,4.55,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.51,Primerología,3,0,2024,0.95,EXAMEN,4.51,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.87,Primerología,3,0,2024,0.95,TAREA,0,4.87,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.97,Primerología,3,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.48,Primerología,3,1,2024,0.95,TAREA,0,4.48,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.95,Primerología,3,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.9,Primerología,3,0,2024,0.95,PROYECTO,0,4.9,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.87,Primerología,4,1,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.87,Primerología,4,1,2024,0.95,EXAMEN,4.87,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.81,Primerología,4,0,2024,0.95,TAREA,0,4.81,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.91,Primerología,4,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.5,Primerología,4,1,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.52,Primerología,4,0,2024,0.95,PROYECTO,0,4.52,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.81,Lengua,1,0,2024,0.95,EXAMEN,4.81,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.7,Lengua,1,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.49,Lengua,1,1,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.8,Lengua,1,0,2024,0.95,TAREA,0,4.8,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.71,Lengua,1,0,2024,0.95,PROYECTO,0,4.71,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.7,Lengua,1,0,2024,0.95,PROYECTO,0,4.7,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.72,Lengua,1,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.91,Lengua,2,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.79,Lengua,2,1,2024,0.95,PROYECTO,0,4.79,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,5.0,Lengua,2,0,2024,0.95,EXAMEN,5.0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.72,Lengua,2,1,2024,0.95,TAREA,0,4.72,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.86,Lengua,2,1,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.83,Lengua,2,0,2024,0.95,PROYECTO,0,4.83,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.72,Lengua,2,0,2024,0.95,EXAMEN,4.72,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.96,Lengua,2,1,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.98,Lengua,3,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.86,Lengua,3,0,2024,0.95,TAREA,0,4.86,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.67,Lengua,3,0,2024,0.95,TAREA,0,4.67,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.55,Lengua,3,0,2024,0.95,EXAMEN,4.55,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.71,Lengua,3,0,2024,0.95,PROYECTO,0,4.71,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.62,Lengua,3,0,2024,0.95,PROYECTO,0,4.62,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.59,Lengua,3,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.91,Lengua,4,0,2024,0.95,EXAMEN,4.91,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.86,Lengua,4,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.93,Lengua,4,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.76,Lengua,4,0,2024,0.95,PROYECTO,0,4.76,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.91,Lengua,4,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.74,Lengua,4,1,2024,0.95,TAREA,0,4.74,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.85,Lengua,4,0,2024,0.95,EXAMEN,4.85,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.82,Lengua,4,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.77,Lengua,4,0,2024,0.95,TAREA,0,4.77,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,5.0,Tecnología,1,0,2024,0.95,PROYECTO,0,5.0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.89,Tecnología,1,1,2024,0.95,EXAMEN,4.89,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.82,Tecnología,1,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,5.0,Tecnología,1,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.83,Tecnología,1,1,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.74,Tecnología,1,0,2024,0.95,TAREA,0,4.74,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.86,Tecnología,1,1,2024,0.95,TAREA,0,4.86,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.78,Tecnología,2,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.73,Tecnología,2,0,2024,0.95,EXAMEN,4.73,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.75,Tecnología,2,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.85,Tecnología,2,0,2024,0.95,TAREA,0,4.85,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.55,Tecnología,2,1,2024,0.95,PROYECTO,0,4.55,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,5.0,Tecnología,2,0,2024,0.95,TAREA,0,5.0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,5.0,Tecnología,3,0,2024,0.95,EXAMEN,5.0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.92,Tecnología,3,0,2024,0.95,TAREA,0,4.92,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.58,Tecnología,3,0,2024,0.95,PROYECTO,0,4.58,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.83,Tecnología,3,0,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.5,Tecnología,3,1,2024,0.95,TAREA,0,4.5,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.91,Tecnología,3,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.74,Tecnología,3,0,2024,0.95,PROYECTO,0,4.74,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.75,Tecnología,3,0,2024,0.95,EXAMEN,4.75,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.89,Tecnología,4,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.74,Tecnología,4,1,2024,0.95,QUIZ,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.64,Tecnología,4,0,2024,0.95,EXAMEN,4.64,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.78,Tecnología,4,0,2024,0.95,TAREA,0,4.78,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.63,Tecnología,4,0,2024,0.95,PROYECTO,0,4.63,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.86,Tecnología,4,0,2024,0.95,PARTICIPACION,0,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.78,Tecnología,4,1,2024,0.95,PROYECTO,0,4.78,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,4.49,Tecnología,4,0,2024,0.95,EXAMEN,4.49,0,2,7
16,santiago.vargas@estudiantescol.edu.co,1-A,0.2,Matemáticas,1,1,2024,0.95,TAREA,0,0.2,2,7
17,isabella.torres@estudiantescol.edu.co,1-A,4.28,Matemáticas,1,1,2024,0.84,EXAMEN,4.28,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.13,Matemáticas,1,0,2024,0.84,EXAMEN,4.13,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.58,Matemáticas,1,0,2024,0.84,TAREA,0,4.58,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,3.92,Matemáticas,1,0,2024,0.84,PROYECTO,0,3.92,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.32,Matemáticas,1,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.43,Matemáticas,1,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.52,Matemáticas,1,0,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,3.96,Matemáticas,1,1,2024,0.84,PROYECTO,0,3.96,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.38,Matemáticas,1,1,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.51,Matemáticas,2,0,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.55,Matemáticas,2,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.38,Matemáticas,2,0,2024,0.84,PROYECTO,0,4.38,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.37,Matemáticas,2,0,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.55,Matemáticas,2,1,2024,0.84,PROYECTO,0,4.55,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.65,Matemáticas,2,0,2024,0.84,TAREA,0,4.65,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.62,Matemáticas,2,0,2024,0.84,EXAMEN,4.62,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.09,Matemáticas,3,1,2024,0.84,PROYECTO,0,4.09,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.23,Matemáticas,3,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.02,Matemáticas,3,0,2024,0.84,EXAMEN,4.02,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.39,Matemáticas,3,0,2024,0.84,PROYECTO,0,4.39,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.34,Matemáticas,3,0,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.19,Matemáticas,3,0,2024,0.84,TAREA,0,4.19,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.0,Matemáticas,3,1,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.26,Matemáticas,4,0,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.48,Matemáticas,4,0,2024,0.84,TAREA,0,4.48,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,3.94,Matemáticas,4,1,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.04,Matemáticas,4,0,2024,0.84,TAREA,0,4.04,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.05,Matemáticas,4,1,2024,0.84,PROYECTO,0,4.05,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.36,Matemáticas,4,0,2024,0.84,EXAMEN,4.36,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.13,Matemáticas,4,1,2024,0.84,EXAMEN,4.13,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.46,Matemáticas,4,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.26,Inglés,1,1,2024,0.84,TAREA,0,4.26,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.31,Inglés,1,0,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.15,Inglés,1,0,2024,0.84,TAREA,0,4.15,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.55,Inglés,1,0,2024,0.84,EXAMEN,4.55,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.55,Inglés,1,1,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.05,Inglés,1,0,2024,0.84,PROYECTO,0,4.05,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.1,Inglés,1,0,2024,0.84,PROYECTO,0,4.1,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.63,Inglés,2,0,2024,0.84,EXAMEN,4.63,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.31,Inglés,2,0,2024,0.84,PROYECTO,0,4.31,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.25,Inglés,2,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.22,Inglés,2,1,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.05,Inglés,2,0,2024,0.84,PROYECTO,0,4.05,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.32,Inglés,2,0,2024,0.84,TAREA,0,4.32,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.04,Inglés,2,0,2024,0.84,EXAMEN,4.04,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.39,Inglés,2,0,2024,0.84,TAREA,0,4.39,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.2,Inglés,3,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.39,Inglés,3,0,2024,0.84,TAREA,0,4.39,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.28,Inglés,3,0,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.05,Inglés,3,0,2024,0.84,TAREA,0,4.05,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,3.88,Inglés,3,0,2024,0.84,PROYECTO,0,3.88,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.1,Inglés,3,0,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.43,Inglés,3,0,2024,0.84,EXAMEN,4.43,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.25,Inglés,4,0,2024,0.84,PROYECTO,0,4.25,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.3,Inglés,4,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.27,Inglés,4,0,2024,0.84,TAREA,0,4.27,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.12,Inglés,4,0,2024,0.84,EXAMEN,4.12,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.16,Inglés,4,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.1,Inglés,4,0,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.46,Inglés,4,0,2024,0.84,EXAMEN,4.46,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.17,Primerología,1,0,2024,0.84,TAREA,0,4.17,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,3.99,Primerología,1,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.3,Primerología,1,0,2024,0.84,PROYECTO,0,4.3,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.16,Primerología,1,0,2024,0.84,EXAMEN,4.16,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.31,Primerología,1,0,2024,0.84,PARTICIPACION,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,4.46,Primerología,1,0,2024,0.84,QUIZ,0,0,4,6
17,isabella.torres@estudiantescol.edu.co,1-A,3.87,Primerología,1,0,2024,0.84,TAREA,0,3.87,4,6
